timestamp (UTC),history (kW),forecast(kW),clear sky(kW)
2018-10-17T18:10:00.000Z,1.93,1.763,1.847
2018-10-17T18:15:00.000Z,1.654,1.77,1.854
2018-10-17T18:20:00.000Z,1.926,1.753,1.861
2018-10-17T18:25:00.000Z,1.957,1.754,1.866
2018-10-17T18:30:00.000Z,1.967,1.757,1.871
2018-10-17T18:35:00.000Z,1.498,1.766,1.874
2018-10-17T18:40:00.000Z,1.02,1.767,1.877
2018-10-17T18:45:00.000Z,1.22,1.684,1.879
2018-10-17T18:50:00.000Z,0.594,1.637,1.879
2018-10-17T18:55:00.000Z,0.845,1.679,1.879
2018-10-17T19:00:00.000Z,0.59,1.604,1.878
2018-10-17T19:05:00.000Z,1.571,1.493,1.876
2018-10-17T19:10:00.000Z,2.086,1.425,1.873
2018-10-17T19:15:00.000Z,2.051,1.403,1.869
2018-10-17T19:20:00.000Z,1.987,1.433,1.864
2018-10-17T19:25:00.000Z,1.978,1.436,1.858
2018-10-17T19:30:00.000Z,1.943,1.435,1.851
2018-10-17T19:35:00.000Z,1.922,1.429,1.843
2018-10-17T19:40:00.000Z,1.913,1.426,1.835
2018-10-17T19:45:00.000Z,1.913,1.497,1.825
2018-10-17T19:50:00.000Z,1.887,1.564,1.814
2018-10-17T19:55:00.000Z,1.892,1.628,1.803
2018-10-17T20:00:00.000Z,1.875,1.709,1.79
2018-10-17T20:05:00.000Z,1.87,1.796,1.777
2018-10-17T20:10:00.000Z,1.851,1.845,1.763
2018-10-17T20:15:00.000Z,1.832,1.847,1.747
2018-10-17T20:20:00.000Z,1.807,1.821,1.731
2018-10-17T20:25:00.000Z,1.789,1.798,1.714
2018-10-17T20:30:00.000Z,1.76,1.776,1.696
2018-10-17T20:35:00.000Z,1.762,1.755,1.677
2018-10-17T20:40:00.000Z,1.734,1.731,1.657
2018-10-17T20:45:00.000Z,1.716,1.711,1.636
2018-10-17T20:50:00.000Z,1.685,1.69,1.615
2018-10-17T20:55:00.000Z,1.669,1.666,1.592
2018-10-17T21:00:00.000Z,1.647,1.642,1.569
2018-10-17T21:05:00.000Z,1.62,1.617,1.544
2018-10-17T21:10:00.000Z,1.596,1.591,1.519
2018-10-17T21:15:00.000Z,1.577,1.563,1.493
2018-10-17T21:20:00.000Z,1.548,1.535,1.466
2018-10-17T21:25:00.000Z,1.53,1.507,1.439
2018-10-17T21:30:00.000Z,1.214,1.479,1.41
2018-10-17T21:35:00.000Z,0.608,1.454,1.381
2018-10-17T21:40:00.000Z,0.88,1.354,1.351
2018-10-17T21:45:00.000Z,1.393,1.264,1.32
2018-10-17T21:50:00.000Z,1.191,1.23,1.288
2018-10-17T21:55:00.000Z,1.359,1.199,1.255
2018-10-17T22:00:00.000Z,0.574,1.15,1.222
2018-10-17T22:05:00.000Z,0.443,1.105,1.188
2018-10-17T22:10:00.000Z,0.305,0.994,1.153
2018-10-17T22:15:00.000Z,0.244,0.902,1.117
2018-10-17T22:20:00.000Z,0.236,0.799,1.081
2018-10-17T22:25:00.000Z,0.212,0.7,1.044
2018-10-17T22:30:00.000Z,0.156,0.602,1.006
2018-10-17T22:35:00.000Z,0.181,0.507,0.967
2018-10-17T22:40:00.000Z,0.198,0.464,0.928
2018-10-17T22:45:00.000Z,0.225,0.422,0.888
2018-10-17T22:50:00.000Z,0.193,0.348,0.847
2018-10-17T22:55:00.000Z,0.137,0.277,0.806
2018-10-17T23:00:00.000Z,0.171,0.218,0.764
2018-10-17T23:05:00.000Z,0.144,0.162,0.721
2018-10-17T23:10:00.000Z,0.111,0.153,0.678
2018-10-17T23:15:00.000Z,0.102,0.131,0.634
2018-10-17T23:20:00.000Z,0.079,0.118,0.589
2018-10-17T23:25:00.000Z,0.058,0.106,0.545
2018-10-17T23:30:00.000Z,0.068,0.093,0.497
2018-10-17T23:35:00.000Z,0.056,0.081,0.447
2018-10-17T23:40:00.000Z,0.043,0.071,0.395
2018-10-17T23:45:00.000Z,0.029,0.059,0.342
2018-10-17T23:50:00.000Z,,0.046,0.287
2018-10-17T23:55:00.000Z,,0.035,0.23
2018-10-18T00:00:00.000Z,,0.026,0.17
2018-10-18T00:05:00.000Z,,0.015,0.107
2018-10-18T00:10:00.000Z,,0.005,0.035
2018-10-18T00:15:00.000Z,,0.002,0.015
2018-10-18T00:20:00.000Z,,0.0,0.003
2018-10-18T00:25:00.000Z,,0.0,0.0
2018-10-18T00:30:00.000Z,,0.0,0.0
2018-10-18T00:35:00.000Z,,0.0,0.0
2018-10-18T00:40:00.000Z,,0.0,0.0
2018-10-18T00:45:00.000Z,,0.0,0.0
2018-10-18T00:50:00.000Z,,0.0,0.0
2018-10-18T00:55:00.000Z,,0.0,0.0
2018-10-18T01:00:00.000Z,,0.0,0.0
2018-10-18T01:05:00.000Z,,,0.0
2018-10-18T01:10:00.000Z,,,0.0
2018-10-18T01:15:00.000Z,,,0.0
2018-10-18T01:20:00.000Z,,,0.0
2018-10-18T01:25:00.000Z,,,0.0
2018-10-18T01:30:00.000Z,,,0.0
2018-10-18T01:35:00.000Z,,,0.0
2018-10-18T01:40:00.000Z,,,0.0
2018-10-18T01:45:00.000Z,,,0.0
2018-10-18T01:50:00.000Z,,,0.0
2018-10-18T01:55:00.000Z,,,0.0
2018-10-18T02:00:00.000Z,,,0.0
2018-10-18T02:05:00.000Z,,,0.0
2018-10-18T02:10:00.000Z,,,0.0
2018-10-18T02:15:00.000Z,,,0.0
2018-10-18T02:20:00.000Z,,,0.0
2018-10-18T02:25:00.000Z,,,0.0
2018-10-18T02:30:00.000Z,,,0.0
2018-10-18T02:35:00.000Z,,,0.0
2018-10-18T02:40:00.000Z,,,0.0
2018-10-18T02:45:00.000Z,,,0.0
2018-10-18T02:50:00.000Z,,,0.0
2018-10-18T02:55:00.000Z,,,0.0
2018-10-18T03:00:00.000Z,,,0.0
2018-10-18T03:05:00.000Z,,,0.0
2018-10-18T03:10:00.000Z,,,0.0
2018-10-18T03:15:00.000Z,,,0.0
2018-10-18T03:20:00.000Z,,,0.0
2018-10-18T03:25:00.000Z,,,0.0
2018-10-18T03:30:00.000Z,,,0.0
2018-10-18T03:35:00.000Z,,,0.0
2018-10-18T03:40:00.000Z,,,0.0
2018-10-18T03:45:00.000Z,,,0.0
2018-10-18T03:50:00.000Z,,,0.0
2018-10-18T03:55:00.000Z,,,0.0
2018-10-18T04:00:00.000Z,,,0.0
2018-10-18T04:05:00.000Z,,,0.0
2018-10-18T04:10:00.000Z,,,0.0
2018-10-18T04:15:00.000Z,,,0.0
2018-10-18T04:20:00.000Z,,,0.0
2018-10-18T04:25:00.000Z,,,0.0
2018-10-18T04:30:00.000Z,,,0.0
2018-10-18T04:35:00.000Z,,,0.0
2018-10-18T04:40:00.000Z,,,0.0
2018-10-18T04:45:00.000Z,,,0.0
2018-10-18T04:50:00.000Z,,,0.0
2018-10-18T04:55:00.000Z,,,0.0
2018-10-18T05:00:00.000Z,,,0.0
2018-10-18T05:05:00.000Z,,,0.0
2018-10-18T05:10:00.000Z,,,0.0
2018-10-18T05:15:00.000Z,,,0.0
2018-10-18T05:20:00.000Z,,,0.0
2018-10-18T05:25:00.000Z,,,0.0
2018-10-18T05:30:00.000Z,,,0.0
2018-10-18T05:35:00.000Z,,,0.0
2018-10-18T05:40:00.000Z,,,0.0
2018-10-18T05:45:00.000Z,,,0.0
2018-10-18T05:50:00.000Z,,,0.0
2018-10-18T05:55:00.000Z,,,0.0
2018-10-18T06:00:00.000Z,,,0.0
2018-10-18T06:05:00.000Z,,,0.0
2018-10-18T06:10:00.000Z,,,0.0
2018-10-18T06:15:00.000Z,,,0.0
2018-10-18T06:20:00.000Z,,,0.0
2018-10-18T06:25:00.000Z,,,0.0
2018-10-18T06:30:00.000Z,,,0.0
2018-10-18T06:35:00.000Z,,,0.0
2018-10-18T06:40:00.000Z,,,0.0
2018-10-18T06:45:00.000Z,,,0.0
2018-10-18T06:50:00.000Z,,,0.0
2018-10-18T06:55:00.000Z,,,0.0
2018-10-18T07:00:00.000Z,,,0.0
2018-10-18T07:05:00.000Z,,,0.0
2018-10-18T07:10:00.000Z,,,0.0
2018-10-18T07:15:00.000Z,,,0.0
2018-10-18T07:20:00.000Z,,,0.0
2018-10-18T07:25:00.000Z,,,0.0
2018-10-18T07:30:00.000Z,,,0.0
2018-10-18T07:35:00.000Z,,,0.0
2018-10-18T07:40:00.000Z,,,0.0
2018-10-18T07:45:00.000Z,,,0.0
2018-10-18T07:50:00.000Z,,,0.0
2018-10-18T07:55:00.000Z,,,0.0
2018-10-18T08:00:00.000Z,,,0.0
2018-10-18T08:05:00.000Z,,,0.0
2018-10-18T08:10:00.000Z,,,0.0
2018-10-18T08:15:00.000Z,,,0.0
2018-10-18T08:20:00.000Z,,,0.0
2018-10-18T08:25:00.000Z,,,0.0
2018-10-18T08:30:00.000Z,,,0.0
2018-10-18T08:35:00.000Z,,,0.0
2018-10-18T08:40:00.000Z,,,0.0
2018-10-18T08:45:00.000Z,,,0.0
2018-10-18T08:50:00.000Z,,,0.0
2018-10-18T08:55:00.000Z,,,0.0
2018-10-18T09:00:00.000Z,,,0.0
2018-10-18T09:05:00.000Z,,,0.0
2018-10-18T09:10:00.000Z,,,0.0
2018-10-18T09:15:00.000Z,,,0.0
2018-10-18T09:20:00.000Z,,,0.0
2018-10-18T09:25:00.000Z,,,0.0
2018-10-18T09:30:00.000Z,,,0.0
2018-10-18T09:35:00.000Z,,,0.0
2018-10-18T09:40:00.000Z,,,0.0
2018-10-18T09:45:00.000Z,,,0.0
2018-10-18T09:50:00.000Z,,,0.0
2018-10-18T09:55:00.000Z,,,0.0
2018-10-18T10:00:00.000Z,,,0.0
2018-10-18T10:05:00.000Z,,,0.0
2018-10-18T10:10:00.000Z,,,0.0
2018-10-18T10:15:00.000Z,,,0.0
2018-10-18T10:20:00.000Z,,,0.0
2018-10-18T10:25:00.000Z,,,0.0
2018-10-18T10:30:00.000Z,,,0.0
2018-10-18T10:35:00.000Z,,,0.0
2018-10-18T10:40:00.000Z,,,0.0
2018-10-18T10:45:00.000Z,,,0.0
2018-10-18T10:50:00.000Z,,,0.0
2018-10-18T10:55:00.000Z,,,0.0
2018-10-18T11:00:00.000Z,,,0.0
2018-10-18T11:05:00.000Z,,,0.0
2018-10-18T11:10:00.000Z,,,0.0
2018-10-18T11:15:00.000Z,,,0.0
2018-10-18T11:20:00.000Z,,,0.0
2018-10-18T11:25:00.000Z,,,0.0
2018-10-18T11:30:00.000Z,,,0.0
2018-10-18T11:35:00.000Z,,,0.0
2018-10-18T11:40:00.000Z,,,0.0
2018-10-18T11:45:00.000Z,,,0.0
2018-10-18T11:50:00.000Z,,,0.0
2018-10-18T11:55:00.000Z,,,0.0
2018-10-18T12:00:00.000Z,,,0.0
2018-10-18T12:05:00.000Z,,,0.0
2018-10-18T12:10:00.000Z,,,0.0
2018-10-18T12:15:00.000Z,,,0.0
2018-10-18T12:20:00.000Z,,,0.0
2018-10-18T12:25:00.000Z,,,0.0
2018-10-18T12:30:00.000Z,,,0.0
2018-10-18T12:35:00.000Z,,,0.0
2018-10-18T12:40:00.000Z,,,0.0
2018-10-18T12:45:00.000Z,,,0.0
2018-10-18T12:50:00.000Z,,,0.0
2018-10-18T12:55:00.000Z,,,0.0
2018-10-18T13:00:00.000Z,,,0.0
2018-10-18T13:05:00.000Z,,,0.0
2018-10-18T13:10:00.000Z,,,0.0
2018-10-18T13:15:00.000Z,,,0.0
2018-10-18T13:20:00.000Z,,,0.0
2018-10-18T13:25:00.000Z,,,0.006
2018-10-18T13:30:00.000Z,,,0.022
2018-10-18T13:35:00.000Z,,,0.065
2018-10-18T13:40:00.000Z,,,0.129
2018-10-18T13:45:00.000Z,,,0.191
2018-10-18T13:50:00.000Z,,,0.251
2018-10-18T13:55:00.000Z,,,0.307
2018-10-18T14:00:00.000Z,,,0.362
2018-10-18T14:05:00.000Z,,,0.415
2018-10-18T14:10:00.000Z,0.026,,0.466
2018-10-18T14:15:00.000Z,0.031,0.027,0.515
2018-10-18T14:20:00.000Z,0.039,0.031,0.563
2018-10-18T14:25:00.000Z,0.052,0.036,0.607
2018-10-18T14:30:00.000Z,0.069,0.043,0.651
2018-10-18T14:35:00.000Z,0.072,0.051,0.695
2018-10-18T14:40:00.000Z,0.076,0.059,0.738
2018-10-18T14:45:00.000Z,0.086,0.065,0.78
2018-10-18T14:50:00.000Z,0.104,0.071,0.822
2018-10-18T14:55:00.000Z,0.139,0.078,0.863
2018-10-18T15:00:00.000Z,0.186,0.087,0.904
2018-10-18T15:05:00.000Z,0.208,0.099,0.943
2018-10-18T15:10:00.000Z,0.215,0.113,0.982
2018-10-18T15:15:00.000Z,0.211,0.126,1.021
2018-10-18T15:20:00.000Z,0.276,0.144,1.058
2018-10-18T15:25:00.000Z,0.292,0.166,1.095
2018-10-18T15:30:00.000Z,0.318,0.187,1.131
2018-10-18T15:35:00.000Z,0.257,0.212,1.166
2018-10-18T15:40:00.000Z,0.217,0.232,1.201
2018-10-18T15:45:00.000Z,0.192,0.25,1.234
2018-10-18T15:50:00.000Z,0.235,0.262,1.267
2018-10-18T15:55:00.000Z,0.242,0.274,1.3
2018-10-18T16:00:00.000Z,0.324,0.286,1.331
2018-10-18T16:05:00.000Z,0.365,0.295,1.362
2018-10-18T16:10:00.000Z,0.379,0.307,1.392
2018-10-18T16:15:00.000Z,0.429,0.319,1.42
2018-10-18T16:20:00.000Z,0.366,0.336,1.449
2018-10-18T16:25:00.000Z,0.366,0.347,1.476
2018-10-18T16:30:00.000Z,0.353,0.353,1.502
2018-10-18T16:35:00.000Z,0.352,0.353,1.528
2018-10-18T16:40:00.000Z,0.369,0.356,1.553
2018-10-18T16:45:00.000Z,0.479,0.365,1.577
2018-10-18T16:50:00.000Z,0.527,0.383,1.6
2018-10-18T16:55:00.000Z,0.632,0.412,1.622
2018-10-18T17:00:00.000Z,0.846,0.436,1.643
2018-10-18T17:05:00.000Z,0.855,0.48,1.663
2018-10-18T17:10:00.000Z,0.509,0.522,1.683
2018-10-18T17:15:00.000Z,0.418,0.549,1.701
2018-10-18T17:20:00.000Z,0.381,0.55,1.719
2018-10-18T17:25:00.000Z,0.392,0.548,1.735
2018-10-18T17:30:00.000Z,0.413,0.549,1.751
2018-10-18T17:35:00.000Z,0.492,0.552,1.766
2018-10-18T17:40:00.000Z,0.546,0.56,1.78
2018-10-18T17:45:00.000Z,0.519,0.573,1.793
2018-10-18T17:50:00.000Z,0.473,0.584,1.805
2018-10-18T17:55:00.000Z,0.428,0.579,1.816
2018-10-18T18:00:00.000Z,0.41,0.569,1.826
2018-10-18T18:05:00.000Z,0.363,0.535,1.835
2018-10-18T18:10:00.000Z,0.359,0.488,1.844
2018-10-18T18:15:00.000Z,0.408,0.455,1.851
2018-10-18T18:20:00.000Z,0.358,0.449,1.857
2018-10-18T18:25:00.000Z,0.35,0.447,1.863
2018-10-18T18:30:00.000Z,0.451,0.442,1.867
2018-10-18T18:35:00.000Z,0.642,0.44,1.871
2018-10-18T18:40:00.000Z,0.536,0.446,1.874
2018-10-18T18:45:00.000Z,0.522,0.454,1.875
2018-10-18T18:50:00.000Z,0.537,0.448,1.876
2018-10-18T18:55:00.000Z,0.674,0.449,1.876
2018-10-18T19:00:00.000Z,0.989,0.459,1.874
2018-10-18T19:05:00.000Z,1.424,0.488,1.872
2018-10-18T19:10:00.000Z,1.052,0.557,1.869
2018-10-18T19:15:00.000Z,1.089,0.623,1.865
2018-10-18T19:20:00.000Z,0.562,0.691,1.86
2018-10-18T19:25:00.000Z,0.493,0.721,1.854
2018-10-18T19:30:00.000Z,0.414,0.734,1.847
2018-10-18T19:35:00.000Z,0.372,0.735,1.84
2018-10-18T19:40:00.000Z,0.339,0.72,1.831
2018-10-18T19:45:00.000Z,0.404,0.694,1.821
2018-10-18T19:50:00.000Z,0.44,0.679,1.81
2018-10-18T19:55:00.000Z,0.387,0.668,1.799
2018-10-18T20:00:00.000Z,0.432,0.652,1.786
2018-10-18T20:05:00.000Z,0.528,0.616,1.773
2018-10-18T20:10:00.000Z,0.564,0.557,1.758
2018-10-18T20:15:00.000Z,0.673,0.506,1.743
2018-10-18T20:20:00.000Z,0.698,0.456,1.727
2018-10-18T20:25:00.000Z,0.618,0.448,1.71
2018-10-18T20:30:00.000Z,0.533,0.46,1.692
2018-10-18T20:35:00.000Z,0.528,0.466,1.673
2018-10-18T20:40:00.000Z,0.47,0.475,1.653
2018-10-18T20:45:00.000Z,0.408,0.485,1.632
2018-10-18T20:50:00.000Z,0.337,0.487,1.61
2018-10-18T20:55:00.000Z,0.276,0.48,1.588
2018-10-18T21:00:00.000Z,0.236,0.466,1.564
2018-10-18T21:05:00.000Z,0.24,0.452,1.54
2018-10-18T21:10:00.000Z,0.222,0.429,1.515
2018-10-18T21:15:00.000Z,0.237,0.402,1.489
2018-10-18T21:20:00.000Z,0.245,0.371,1.462
2018-10-18T21:25:00.000Z,0.239,0.336,1.434
2018-10-18T21:30:00.000Z,0.227,0.303,1.406
2018-10-18T21:35:00.000Z,0.228,0.277,1.376
2018-10-18T21:40:00.000Z,0.207,0.254,1.346
2018-10-18T21:45:00.000Z,0.198,0.232,1.315
2018-10-18T21:50:00.000Z,0.167,0.215,1.283
2018-10-18T21:55:00.000Z,0.159,0.2,1.25
2018-10-18T22:00:00.000Z,0.172,0.188,1.217
2018-10-18T22:05:00.000Z,0.172,0.18,1.183
2018-10-18T22:10:00.000Z,0.155,0.174,1.148
2018-10-18T22:15:00.000Z,0.122,0.168,1.112
2018-10-18T22:20:00.000Z,0.097,0.16,1.076
2018-10-18T22:25:00.000Z,0.08,0.149,1.039
2018-10-18T22:30:00.000Z,0.078,0.136,1.001
2018-10-18T22:35:00.000Z,0.081,0.124,0.962
2018-10-18T22:40:00.000Z,0.06,0.112,0.923
2018-10-18T22:45:00.000Z,0.055,0.101,0.883
2018-10-18T22:50:00.000Z,0.059,0.09,0.842
2018-10-18T22:55:00.000Z,0.056,0.081,0.8
2018-10-18T23:00:00.000Z,0.055,0.073,0.758
2018-10-18T23:05:00.000Z,0.064,0.065,0.715
2018-10-18T23:10:00.000Z,0.053,0.058,0.672
2018-10-18T23:15:00.000Z,0.042,0.051,0.627
2018-10-18T23:20:00.000Z,0.046,0.045,0.583
2018-10-18T23:25:00.000Z,0.047,0.04,0.538
2018-10-18T23:30:00.000Z,0.036,0.037,0.489
2018-10-18T23:35:00.000Z,0.029,0.033,0.438
2018-10-18T23:40:00.000Z,0.019,0.029,0.386
2018-10-18T23:45:00.000Z,0.022,0.024,0.332
2018-10-18T23:50:00.000Z,0.024,0.02,0.276
2018-10-18T23:55:00.000Z,,0.017,0.218
2018-10-19T00:00:00.000Z,,0.012,0.156
2018-10-19T00:05:00.000Z,,0.007,0.092
2018-10-19T00:10:00.000Z,,0.002,0.03
2018-10-19T00:15:00.000Z,0.0,0.001,0.011
2018-10-19T00:20:00.000Z,,0.0,0.001
2018-10-19T00:25:00.000Z,,0.0,0.0
2018-10-19T00:30:00.000Z,,0.0,0.0
2018-10-19T00:35:00.000Z,,0.0,0.0
2018-10-19T00:40:00.000Z,,0.0,0.0
2018-10-19T00:45:00.000Z,,0.0,0.0
2018-10-19T00:50:00.000Z,,0.0,0.0
2018-10-19T00:55:00.000Z,,0.0,0.0
2018-10-19T01:00:00.000Z,,0.0,0.0
2018-10-19T01:05:00.000Z,,0.0,0.0
2018-10-19T01:10:00.000Z,,0.0,0.0
2018-10-19T01:15:00.000Z,,0.0,0.0
2018-10-19T01:20:00.000Z,,0.0,0.0
2018-10-19T01:25:00.000Z,,0.0,0.0
2018-10-19T01:30:00.000Z,,0.0,0.0
2018-10-19T01:35:00.000Z,,0.0,0.0
2018-10-19T01:40:00.000Z,,0.0,0.0
2018-10-19T01:45:00.000Z,,0.0,0.0
2018-10-19T01:50:00.000Z,,0.0,0.0
2018-10-19T01:55:00.000Z,,0.0,0.0
2018-10-19T02:00:00.000Z,,0.0,0.0
2018-10-19T02:05:00.000Z,,,0.0
2018-10-19T02:10:00.000Z,,,0.0
2018-10-19T02:15:00.000Z,,,0.0
2018-10-19T02:20:00.000Z,,,0.0
2018-10-19T02:25:00.000Z,,,0.0
2018-10-19T02:30:00.000Z,,,0.0
2018-10-19T02:35:00.000Z,,,0.0
2018-10-19T02:40:00.000Z,,,0.0
2018-10-19T02:45:00.000Z,,,0.0
2018-10-19T02:50:00.000Z,,,0.0
2018-10-19T02:55:00.000Z,,,0.0
2018-10-19T03:00:00.000Z,,,0.0
2018-10-19T03:05:00.000Z,,,0.0
2018-10-19T03:10:00.000Z,,,0.0
2018-10-19T03:15:00.000Z,,,0.0
2018-10-19T03:20:00.000Z,,,0.0
2018-10-19T03:25:00.000Z,,,0.0
2018-10-19T03:30:00.000Z,,,0.0
2018-10-19T03:35:00.000Z,,,0.0
2018-10-19T03:40:00.000Z,,,0.0
2018-10-19T03:45:00.000Z,,,0.0
2018-10-19T03:50:00.000Z,,,0.0
2018-10-19T03:55:00.000Z,,,0.0
2018-10-19T04:00:00.000Z,,,0.0
2018-10-19T04:05:00.000Z,,,0.0
2018-10-19T04:10:00.000Z,,,0.0
2018-10-19T04:15:00.000Z,,,0.0
2018-10-19T04:20:00.000Z,,,0.0
2018-10-19T04:25:00.000Z,,,0.0
2018-10-19T04:30:00.000Z,,,0.0
2018-10-19T04:35:00.000Z,,,0.0
2018-10-19T04:40:00.000Z,,,0.0
2018-10-19T04:45:00.000Z,,,0.0
2018-10-19T04:50:00.000Z,,,0.0
2018-10-19T04:55:00.000Z,,,0.0
2018-10-19T05:00:00.000Z,,,0.0
2018-10-19T05:05:00.000Z,,,0.0
2018-10-19T05:10:00.000Z,,,0.0
2018-10-19T05:15:00.000Z,,,0.0
2018-10-19T05:20:00.000Z,,,0.0
2018-10-19T05:25:00.000Z,,,0.0
2018-10-19T05:30:00.000Z,,,0.0
2018-10-19T05:35:00.000Z,,,0.0
2018-10-19T05:40:00.000Z,,,0.0
2018-10-19T05:45:00.000Z,,,0.0
2018-10-19T05:50:00.000Z,,,0.0
2018-10-19T05:55:00.000Z,,,0.0
2018-10-19T06:00:00.000Z,,,0.0
2018-10-19T06:05:00.000Z,,,0.0
2018-10-19T06:10:00.000Z,,,0.0
2018-10-19T06:15:00.000Z,,,0.0
2018-10-19T06:20:00.000Z,,,0.0
2018-10-19T06:25:00.000Z,,,0.0
2018-10-19T06:30:00.000Z,,,0.0
2018-10-19T06:35:00.000Z,,,0.0
2018-10-19T06:40:00.000Z,,,0.0
2018-10-19T06:45:00.000Z,,,0.0
2018-10-19T06:50:00.000Z,,,0.0
2018-10-19T06:55:00.000Z,,,0.0
2018-10-19T07:00:00.000Z,,,0.0
2018-10-19T07:05:00.000Z,,,0.0
2018-10-19T07:10:00.000Z,,,0.0
2018-10-19T07:15:00.000Z,,,0.0
2018-10-19T07:20:00.000Z,,,0.0
2018-10-19T07:25:00.000Z,,,0.0
2018-10-19T07:30:00.000Z,,,0.0
2018-10-19T07:35:00.000Z,,,0.0
2018-10-19T07:40:00.000Z,,,0.0
2018-10-19T07:45:00.000Z,,,0.0
2018-10-19T07:50:00.000Z,,,0.0
2018-10-19T07:55:00.000Z,,,0.0
2018-10-19T08:00:00.000Z,,,0.0
2018-10-19T08:05:00.000Z,,,0.0
2018-10-19T08:10:00.000Z,,,0.0
2018-10-19T08:15:00.000Z,,,0.0
2018-10-19T08:20:00.000Z,,,0.0
2018-10-19T08:25:00.000Z,,,0.0
2018-10-19T08:30:00.000Z,,,0.0
2018-10-19T08:35:00.000Z,,,0.0
2018-10-19T08:40:00.000Z,,,0.0
2018-10-19T08:45:00.000Z,,,0.0
2018-10-19T08:50:00.000Z,,,0.0
2018-10-19T08:55:00.000Z,,,0.0
2018-10-19T09:00:00.000Z,,,0.0
2018-10-19T09:05:00.000Z,,,0.0
2018-10-19T09:10:00.000Z,,,0.0
2018-10-19T09:15:00.000Z,,,0.0
2018-10-19T09:20:00.000Z,,,0.0
2018-10-19T09:25:00.000Z,,,0.0
2018-10-19T09:30:00.000Z,,,0.0
2018-10-19T09:35:00.000Z,,,0.0
2018-10-19T09:40:00.000Z,,,0.0
2018-10-19T09:45:00.000Z,,,0.0
2018-10-19T09:50:00.000Z,,,0.0
2018-10-19T09:55:00.000Z,,,0.0
2018-10-19T10:00:00.000Z,,,0.0
2018-10-19T10:05:00.000Z,,,0.0
2018-10-19T10:10:00.000Z,,,0.0
2018-10-19T10:15:00.000Z,,,0.0
2018-10-19T10:20:00.000Z,,,0.0
2018-10-19T10:25:00.000Z,,,0.0
2018-10-19T10:30:00.000Z,,,0.0
2018-10-19T10:35:00.000Z,,,0.0
2018-10-19T10:40:00.000Z,,,0.0
2018-10-19T10:45:00.000Z,,,0.0
2018-10-19T10:50:00.000Z,,,0.0
2018-10-19T10:55:00.000Z,,,0.0
2018-10-19T11:00:00.000Z,,,0.0
2018-10-19T11:05:00.000Z,,,0.0
2018-10-19T11:10:00.000Z,,,0.0
2018-10-19T11:15:00.000Z,,,0.0
2018-10-19T11:20:00.000Z,,,0.0
2018-10-19T11:25:00.000Z,,,0.0
2018-10-19T11:30:00.000Z,,,0.0
2018-10-19T11:35:00.000Z,,,0.0
2018-10-19T11:40:00.000Z,,,0.0
2018-10-19T11:45:00.000Z,,,0.0
2018-10-19T11:50:00.000Z,,,0.0
2018-10-19T11:55:00.000Z,,,0.0
2018-10-19T12:00:00.000Z,,,0.0
2018-10-19T12:05:00.000Z,,,0.0
2018-10-19T12:10:00.000Z,,,0.0
2018-10-19T12:15:00.000Z,,,0.0
2018-10-19T12:20:00.000Z,,,0.0
2018-10-19T12:25:00.000Z,,,0.0
2018-10-19T12:30:00.000Z,,,0.0
2018-10-19T12:35:00.000Z,,,0.0
2018-10-19T12:40:00.000Z,,,0.0
2018-10-19T12:45:00.000Z,,,0.0
2018-10-19T12:50:00.000Z,,,0.0
2018-10-19T12:55:00.000Z,,,0.0
2018-10-19T13:00:00.000Z,,,0.0
2018-10-19T13:05:00.000Z,,,0.0
2018-10-19T13:10:00.000Z,,,0.0
2018-10-19T13:15:00.000Z,,,0.0
2018-10-19T13:20:00.000Z,,,0.0
2018-10-19T13:25:00.000Z,,,0.004
2018-10-19T13:30:00.000Z,,,0.018
2018-10-19T13:35:00.000Z,,,0.055
2018-10-19T13:40:00.000Z,0.029,,0.119
2018-10-19T13:45:00.000Z,0.059,,0.183
2018-10-19T13:50:00.000Z,0.074,0.087,0.243
2018-10-19T13:55:00.000Z,0.126,0.113,0.301
2018-10-19T14:00:00.000Z,0.083,0.102,0.356
2018-10-19T14:05:00.000Z,0.186,0.14,0.41
2018-10-19T14:10:00.000Z,0.38,0.146,0.461
2018-10-19T14:15:00.000Z,0.451,0.201,0.511
2018-10-19T14:20:00.000Z,0.497,0.259,0.56
2018-10-19T14:25:00.000Z,0.544,0.312,0.604
2018-10-19T14:30:00.000Z,0.563,0.363,0.648
2018-10-19T14:35:00.000Z,0.619,0.415,0.692
2018-10-19T14:40:00.000Z,0.705,0.456,0.735
2018-10-19T14:45:00.000Z,0.743,0.506,0.778
2018-10-19T14:50:00.000Z,0.779,0.566,0.82
2018-10-19T14:55:00.000Z,0.769,0.631,0.861
2018-10-19T15:00:00.000Z,0.855,0.718,0.901
2018-10-19T15:05:00.000Z,0.879,0.785,0.941
2018-10-19T15:10:00.000Z,0.957,0.875,0.98
2018-10-19T15:15:00.000Z,0.991,0.929,1.018
2018-10-19T15:20:00.000Z,1.035,0.976,1.056
2018-10-19T15:25:00.000Z,1.052,1.019,1.093
2018-10-19T15:30:00.000Z,1.066,1.062,1.129
2018-10-19T15:35:00.000Z,1.18,1.099,1.164
2018-10-19T15:40:00.000Z,1.195,1.145,1.198
